index,comment,sentiment scores,date
183,"buat pengeluaran monthly ni tak sesuai utk semua org.. 

saya suggest pengeluaran khas (loan rumah) utk org yg dah nak bankrap.. 

sesiapa yg ada rumah dan dah nak bankrap, 
KWSP membenarkan mereka buat pengeluaran utk buat full settlement atau tunggakan hutang.

ramai orang kehilangan rumah (syurga) mereka akibat covid, 
byk syarikat tutup, diorg kena mula semula cari pekerjaan baru dgn basic gaji yg rendah, tak dpt kurangkan komitment, 

end up sangkut byr duit rumah..","based on the content provided, i would rate the sentiment as neutral. the article discusses a potential change to the employees provident fund (epf) withdrawal rules, which could affect retirees' monthly income. while some may view this as a positive move to help retirees manage their savings more wisely, others might see it as a negative development that restricts their freedom to withdraw their savings. overall, the tone of the article is informative and objective, without any apparent bias or emotion.",2025-08-01 01:20:51+00:00
184,Epf babi,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which may introduce monthly pension payouts in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the proposal is under review and that epf members can currently fully withdraw their savings when they turn 55. overall, the tone of the article is neutral, providing information about the potential change without expressing a clear opinion or bias.",2025-07-31 14:04:37+00:00
185,musibat ni nak sebat duit pencarum...tu sebab dia cari sebab dengan macam2 alasan bodoh.,"based on the content of the article, i would rate the sentiment as neutral. the article presents information about a potential change to the employees provident fund (epf) in malaysia, which could allow retirees to receive monthly pension payments in addition to the existing lump-sum option. the government is considering this proposal as a way to help retirees manage their savings more wisely and secure long-term income after they stop working.

the article also provides information about the current epf withdrawal rules and the strong returns delivered by the epf in 2024. overall, the tone of the article is informative and objective, without expressing any strong opinions or biases. therefore, i would rate the sentiment as neutral.",2025-07-31 14:22:57+00:00
186,We are not Singaporean ..nt kena beli rumah kat seberang apply pr baru bole keluar semua,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which may introduce monthly pension payouts in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. while the proposal is still under review, the article highlights the potential benefits of such a system, including the ability for retirees to withdraw part of their savings while still receiving monthly support from the pension portion. overall, the tone of the article is neutral, providing information about the proposed change without expressing a clear opinion or bias.",2025-07-31 14:07:22+00:00
187,Leave current status as it is. Ppl do their option. Lump sum withdrawal or monthly withdrawal. Why make things so diificult?,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. while the article provides some information about the potential changes, it does not express a clear opinion or emotion regarding the proposal. therefore, the sentiment of the text is neutral.",2025-08-01 05:40:36+00:00
188,"Your retirement money,  you should have the right to decide . Not like Sg CPF, they controlled all monies and keep changing rule to hold your monies as long as your last breath. Your money still in CPF.(Con People Fund)","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which may introduce monthly pension payouts in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. while the article provides some information about the potential changes, it does not express a clear opinion or sentiment towards the proposal. therefore, the sentiment of the text is neutral.",2025-08-01 00:42:45+00:00
189,It's our hard earned money.. don't play around to scam our money away.. 🤬🤬,"sentiment: negative

explanation: the sentiment of the text is negative because it expresses concerns about the government's proposal to introduce monthly pension payouts for epf members. the author seems to be skeptical about the idea, suggesting that it may be a ""scam"" to take away retirees' freedom to withdraw their savings as they see fit. the use of the phrase ""goodbye freedom"" and the emoticon 🤬🤬 also convey a negative sentiment.",2025-07-31 17:25:40+00:00
190,"Sejak diana ross perform, hari2 citer pasal epf cha Mohd NazriMohd RiZal","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the government is considering dividing epf contributions into two parts - one for a retirement lump sum and another for monthly pension payments. overall, the tone of the article is neutral as it presents information about the potential change without expressing any opinion or bias.",2025-08-01 07:32:48+00:00
191,Da macam Singapore,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which may introduce monthly pension payouts in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change and the epf's performance without expressing any clear opinion or bias.",2025-08-01 08:53:56+00:00
192,I support this.,"sentiment: positive

explanation: the article discusses a potential change to the employees provident fund (epf) that would allow retirees to receive monthly pension payments in addition to the existing lump-sum option. this move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the proposal is under review as part of the 13th malaysia plan, and if implemented, it could provide a more stable source of income for retirees. overall, the article presents a positive outlook on the potential changes to the epf system.",2025-07-31 13:40:33+00:00
193,Say buhbye to epf aka kwsp...,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which could introduce monthly pension payouts for retirees in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the proposal is under review and that epf members can currently fully withdraw their savings when they turn 55. overall, the tone of the article is neutral, providing information about the potential change without expressing a clear opinion or bias.",2025-08-01 20:08:41+00:00
194,Org nk buat keperluan hidup apa nk kawal pulak bodoh nkmampos,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. while the proposal is still under review, it is presented as a potential improvement to the current epf system. overall, the tone of the article is neutral, providing information about the possible change without expressing a clear opinion or bias.",2025-08-01 00:00:39+00:00
195,Bila pencen… nganga.. x ada simpanan d hari tua..,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a 6.3% dividend return for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance without expressing any opinion or bias.",2025-07-31 14:18:50+00:00
196,Kita tidak tau berapa lama lagi hidup. Kena check dekat bomoh dulu mau bulan2 ka mok enjoy lump sum. 🤣,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the government is considering dividing epf contributions into two parts - one for a retirement lump sum and another for monthly pension payments. overall, the tone of the article is neutral as it presents information about the potential change without expressing any opinion or bias.",2025-08-01 03:00:52+00:00
197,"Pakcik Arjuna esok menang, semua duit rakyat kami nak sakau!","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a 6.3% dividend return for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance without expressing any clear opinion or bias.",2025-07-31 19:34:55+00:00
198,It's the retirees money...they have their own rights... What if you die before getting the full pay out?,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which would allow retirees to receive monthly pension payments in addition to the existing lump-sum withdrawal option. the proposed change is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. while the article does not express a clear opinion on the matter, it provides information about the potential benefits of the proposed change and the current epf withdrawal rules. overall, the sentiment of the article is neutral, as it presents factual information without taking a clear stance or expressing emotion.",2025-07-31 17:16:59+00:00
199,Bad idea by MADANI.,"sentiment: negative

explanation: the article discusses a potential change to the employees provident fund (epf) that may limit retirees' ability to withdraw their savings as a lump sum. instead, they would receive monthly pension payments. this could be seen as a negative development for retirees who value the flexibility of being able to withdraw their savings as needed. additionally, the proposal to divide epf contributions into two parts may be perceived as a reduction in the overall amount that retirees can withdraw, which could also be seen as a negative aspect of the plan.",2025-08-01 09:55:00+00:00
200,"This is contributor money, must let them choose and Govt no right to change the regulations withdraw. Must follow 55 years withdraw all.","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. while the proposal is still under review, it is presented as a potential improvement to the current epf withdrawal rules, which allow members to fully withdraw their savings when they turn 55. the article also mentions strong returns for the epf in 2024, but does not take a clear stance on the proposed changes. overall, the sentiment of the article is neutral, providing information and context without expressing a clear opinion or bias.",2025-07-31 17:33:15+00:00
201,"Dulu SARDIN CHAP AYAM RM2, sekarang RM10.50 — tapi KWSP masih nak bagi dividen 6%?

Saya mula mencarum KWSP waktu satu tin Sardin Chap Ayam cuma RM2.00. Hari ini, harga dah cecah RM10.50. Bila saya bersara nanti, adakah duit yang saya simpan cukup untuk beli balik sardin yang sama?

Nilai duit saya dah susut lebih 400%, sedangkan KWSP hanya bagi 6% dividen nominal setahun, dan itu pun belum tolak inflasi.

Kalau inflasi sekitar 4–5% setahun, pulangan sebenar cuma tinggal 1–2%, itu pun kalau ekonomi stabil. Tapi barang naik tiap tahun. Nilai simpanan makin kecil.

Sekarang kerajaan pula nak ‘urus’ dana rakyat lagi — KWSP, GLC, dana pencen. Mereka guna duit kita untuk ‘pembangunan’, tapi akhirnya kita yang tak mampu beli pun sardin Chap Ayam masa pencen nanti.","sentiment: negative

explanation: the author is expressing negative sentiment towards the proposed changes to the employees provident fund (epf) as they believe it will not be beneficial for retirees. they argue that the monthly pension payouts may not provide enough income to support retirees, especially considering the high inflation rate and the fact that the value of their savings will decrease over time. additionally, they express concern that the government may use their savings for other purposes, such as ""urus"" (a malay word meaning ""to manage or administer"") as mentioned in the article. overall, the author is skeptical about the proposed changes and believes it may not be in the best interest of retirees.",2025-08-01 00:19:34+00:00
202,"Help retirees monitor their savings better or controlling sudden heavy withdrawals?????
Pls be transparent..","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which may introduce monthly pension payouts in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article provides information on the current epf withdrawal rules and the strong returns delivered by the fund in 2024. overall, the tone of the article is neutral, providing factual information about the potential change to the epf system without expressing a clear opinion or bias.",2025-07-31 14:43:52+00:00
203,Don't mess with my money.,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. while the article provides some details about the potential changes, it does not express a clear opinion or emotion about the matter. therefore, the sentiment of the text is neutral.",2025-07-31 17:20:59+00:00
204,nampak dah game ini.,"based on the title ""say goodbye to freedom withdrawals after 55yo: epf looking into monthly payouts in 5 years"", the sentiment of ""nampak dah game ini"" can be interpreted as negative.

the reason for this sentiment is that the proposal to introduce monthly pension payments from the epf may limit the freedom of retirees to withdraw their savings as they wish. currently, epf members can fully withdraw their savings when they turn 55, but with the new proposal, they may have to rely on monthly pension payments instead, which could be seen as a restriction on their financial autonomy. additionally, the fact that the government is considering dividing epf contributions into two parts, one for retirement lump sums and another for monthly pension payments, may be perceived as overly complex or bureaucratic. overall, the sentiment of ""nampak dah game ini"" suggests that the proposal may be seen as a negative development for retirees who value their financial freedom.",2025-07-31 16:11:52+00:00
205,"Entah2x duit yg ada atas kertas je
Yg ada tuh semua ada yg dok pinjam","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposal is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any clear opinion or bias.",2025-07-31 15:07:14+00:00
206,Takde cash la tu 🫢🫢🫢 atau susah nak liquidify,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. while the proposal is still under review, the article highlights the current epf withdrawal rules and the strong returns delivered by the fund in 2024. overall, the tone of the article is neutral, providing information about the potential change without expressing a clear opinion or bias.",2025-07-31 23:40:15+00:00
207,Tak ada kwsp,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any clear opinion or bias.",2025-07-31 16:30:33+00:00
208,Ahmad Fuad Lokman kann.. mmg admin freshhhh terus lepas dgr time dinner opis,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any opinion or bias.",2025-08-01 13:49:34+00:00
209,Mohd Nazri ramai semua semangat keje mcm lepas dgr taklimat e hati,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the government is considering dividing epf contributions into two parts — one for a retirement lump sum and another for monthly pension payments. overall, the tone of the article is neutral, providing information about the potential change without expressing any strong opinions or biases.",2025-08-01 14:11:55+00:00
210,Sesambil dok klepet duit pencarum ...kunun guna GLC padahal byk yg operating in losses,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which may introduce monthly pension payouts in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the proposal involves dividing epf contributions into two parts - one for a retirement lump sum and another for monthly pension payments. however, there is no clear indication of whether this change will be implemented or how it may affect epf members. therefore, the sentiment of the article is neutral.",2025-07-31 18:11:23+00:00
211,Guys... Don't worry about this first... Main question is... How sure are you that you'll make it to 55? Anything can happen... Don't worry too much now.,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposal is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any opinion or bias.",2025-08-01 04:49:21+00:00
212,good move.,"sentiment: positive

explanation: the article discusses a potential change to the employees provident fund (epf) that would allow retirees to receive monthly pension payments in addition to the existing lump-sum option. this move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the proposal is under review, and if implemented, it could provide a more stable source of income for retirees. overall, the article presents a positive outlook on the potential changes to the epf system.",2025-07-31 17:24:02+00:00
213,Masing2 punya pilihan yg mana cara terbaik selepas 55...pilih je la..,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a 6.3% dividend return for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance without expressing any opinion or bias.",2025-07-31 16:23:43+00:00
214,habis liao,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which may introduce monthly pension payouts in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the proposal is under review and that epf members can currently fully withdraw their savings when they turn 55. overall, the tone of the article is neutral, providing information about the potential change without expressing a clear opinion or bias.",2025-07-31 13:06:01+00:00
215,Make this optional,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. while the article provides some details about the potential changes, it does not express a clear opinion or bias towards the proposal. therefore, the sentiment of the text is neutral.",2025-07-31 13:59:42+00:00
216,"Jgn wat hal la... 
Stupid idea","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income. while the article provides some details about the potential changes, it does not express a clear opinion or emotion. therefore, the sentiment of the text is neutral.",2025-07-31 13:38:12+00:00
217,tak boleh settlekan hutang rumah,"based on the title ""say goodbye to freedom withdrawals after 55yo: epf looking into monthly payouts in 5 years"", the sentiment of the article is neutral.

the article provides information about a potential change to the employees provident fund (epf) withdrawal rules, where members may have the option to receive monthly pension payments instead of a lump sum withdrawal. the government's intention behind this proposal is to help retirees manage their savings more wisely and secure long-term income after they stop working.

the article also mentions the current epf withdrawal rules, where members can fully withdraw their savings when they turn 55. additionally, it highlights the strong returns delivered by the epf in 2024, with a dividend return of 6.3% for both conventional and shariah accounts.

overall, the article presents factual information about the potential change to epf withdrawal rules and the government's intention behind it, without expressing any explicit opinion or bias. therefore, the sentiment of the article is neutral.",2025-08-01 13:27:15+00:00
218,Keep it as optional,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. while the article provides some details about the potential changes, it does not express a clear opinion or bias towards the proposal. therefore, the sentiment of the article is neutral.",2025-07-31 15:00:19+00:00
219,Undi ph lagi,"sentiment of ""undi ph lagi"" based on the title and content is neutral.

explanation: the article discusses a potential change to the employees provident fund (epf) system, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposal aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a 6.3% dividend return for both conventional and shariah accounts. overall, the tone of the article is informative and neutral, providing information about the potential changes to the epf system and the performance of the fund in 2024.",2025-07-31 16:48:56+00:00
220,Eroul Ismail duit skrg blackrock urus. itulah tu,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance without expressing any clear opinion or bias.",2025-07-31 16:02:32+00:00
221,"Telor Anwar Ibrahim sudah kecut....🤭hi..hi..hi..., takut kalah pilihan raya akan datang masuk lockup balik ke...bang non..?","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the government is considering this move to help retirees manage their savings more wisely and secure long-term income after they stop working. the article provides information on the current epf withdrawal rules and the strong returns delivered by the fund in 2024. overall, the tone of the article is neutral, providing factual information about the potential change to the epf system without expressing a clear opinion or bias.",2025-07-31 14:38:41+00:00
222,How about NO,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income. while the article provides some details about the potential changes, it does not express a clear opinion or emotion. therefore, the sentiment of the text is neutral.",2025-07-31 13:19:02+00:00
223,New rules... govt tak de duit.. simple,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any clear opinion or bias.",2025-08-01 09:06:34+00:00
224,Gov money aledy la kwsp also mau pusing modal🤣🤭,"sentiment: neutral

explanation: the sentiment of the given text is neutral as it provides information about a potential change in the employees provident fund (epf) withdrawal rules without expressing any strong opinions or biases. the text presents the proposal to divide epf contributions into two parts for retirement and monthly pension payments, and mentions the current withdrawal rules and the strong returns of the epf in 2024. overall, the tone is informative and objective, without any negative or positive leanings.",2025-08-01 04:55:57+00:00
225,Senior citizen should  be given higher dividend.,"sentiment: positive

explanation: the article discusses a potential change to the employees provident fund (epf) that would provide retirees with a monthly pension payout in addition to the existing lump-sum withdrawal method. this move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the proposal is under review, and if implemented, it could provide retirees with a more stable source of income and help them make the most of their epf savings. overall, the article presents a positive outlook on the potential changes to the epf system.",2025-08-01 07:25:23+00:00
226,"Mula² option.
Lama² wajib.

Buat saja terus 24jam bertukar kerajaan.","based on the title ""the government said that this move aims to help retirees manage their savings more wisely and secure long-term income after they stop working."" and the content of the article, i would rate the sentiment as positive.

the article discusses a proposed change to the employees provident fund (epf) that would allow retirees to receive monthly pension payments in addition to the existing lump-sum option. this move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also highlights the strong returns delivered by the epf in 2024, which suggests that the fund is performing well and is a good investment for retirees. overall, the sentiment of the article is positive as it discusses potential improvements to the epf and the benefits it can provide to retirees.

as for the mula² option, it is not mentioned in the article, so i cannot provide a sentiment for it.",2025-07-31 14:43:30+00:00
227,dap madanon strategy,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which could introduce monthly pension payouts for retirees in addition to the existing lump-sum withdrawal method. the proposal is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance without expressing any clear opinion or bias.",2025-07-31 13:43:39+00:00
228,masalah type x buat masalah untuk type lain....malas... EPF board of director also no mind set yang bagus...,"based on the title ""the government said that this move aims to help retirees manage their savings more wisely and secure long-term income after they stop working."" and the content of the article, i would rate the sentiment as neutral.

the article discusses a proposed change to the employees provident fund (epf) that would allow retirees to receive monthly pension payments in addition to the existing lump-sum option. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working.

the article also mentions that the proposal involves dividing epf contributions into two parts — one for a retirement lump sum and another for monthly pension payments. this setup would let retirees withdraw part of their savings while still receiving monthly support from the pension portion.

overall, the article presents the proposed change as a potential benefit for retirees, but does not express a strong positive or negative sentiment towards it. therefore, i would rate the sentiment of the article as neutral.",2025-07-31 15:17:00+00:00
229,Bagus jugak,"sentiment: positive

explanation: the article discusses a potential change to the employees provident fund (epf) that would provide retirees with a monthly pension payout in addition to the existing lump-sum withdrawal option. this move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the proposal is under review as part of the 13th malaysia plan, and if implemented, it could provide a more stable source of income for retirees. overall, the article presents a positive outlook on the potential changes to the epf system.",2025-07-31 13:32:27+00:00
230,"Gomen wants to use epf money la bayar 100 announed recently. Thanks to walanon, Padan muka kita","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income. while the proposal is still under review, the article highlights the potential benefits of such a system, including the ability for retirees to withdraw part of their savings while still receiving monthly support. the sentiment of the article is neutral, as it presents the pros and cons of the proposed change without taking a clear stance or expressing emotion.",2025-07-31 17:39:21+00:00
231,Rusdy Razak wahh..bila jd pakar ekonomi?,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the government is considering dividing epf contributions into two parts - one for a retirement lump sum and another for monthly pension payments. overall, the tone of the article is neutral as it presents information about the potential change without expressing any opinion or bias.",2025-07-31 22:21:46+00:00
232,Like SG lor.....kennot out sekaligus....,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any clear opinion or bias.",2025-08-01 10:19:22+00:00
233,Crazy ready,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any clear opinion or bias.",2025-07-31 23:31:23+00:00
234,好事啊，避免一次性给人骗了，给投资骗了，给家人朋友骗了，什么都有故事... 慢慢给好啊,"sentiment: positive

explanation: the article discusses a potential change to the employees provident fund (epf) that could provide retirees with a more stable source of income. the government is considering introducing monthly pension payouts in addition to the existing lump-sum withdrawal method. this move aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article highlights that the epf delivered strong returns in 2024, which could indicate a positive outlook for the fund's performance in the future. overall, the sentiment of the article is positive as it discusses potential improvements to the epf and its performance.",2025-08-01 02:35:03+00:00
235,Katherine Tan read this. As we age closer to the withdrawal the government change the policy 🥲,"sentiment: neutral

explanation: the article discusses a potential change in the employees provident fund (epf) policy, where retirees may have the option to receive monthly pension payouts in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the proposal is under review, and there is no confirmation on when or if the change will be implemented. overall, the tone of the article is neutral, providing information about the potential change without expressing any strong opinions or biases.",2025-08-01 00:12:09+00:00
236,Protest depan EPF,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the government is considering dividing epf contributions into two parts - one for a retirement lump sum and another for monthly pension payments. however, the article does not express any strong opinions or biases towards the proposed change, and instead provides factual information about the potential changes to the epf system. therefore, the sentiment of the article is neutral.",2025-07-31 13:02:27+00:00
237,Why copy SG this one. Copy other better stuff la,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income. while the proposal is still under review, the article highlights the current epf withdrawal rules and the strong returns delivered by the fund in 2024. overall, the tone of the article is neutral, providing information about the potential change without expressing a clear opinion or bias.",2025-07-31 13:12:19+00:00
